date;parc;usage;revenu;region;taux
10/03/2023;7751183;8622018,942;527219,8533;RD Congo;2250
11/03/2023;7773030;9245920,137;506283,0956;RD Congo;2250
12/03/2023;7782004;8439976,119;486574,7622;RD Congo;2250
13/03/2023;7787611;8986157,554;526253,408;RD Congo;2250
14/03/2023;7782864;8491187,954;521885,3716;RD Congo;2250
15/03/2023;7763270;8090557,329;514546,8289;RD Congo;2250
16/03/2023;7756867;8144044,311;508507,3058;RD Congo;2250
17/03/2023;7734649;7974939,348;490119,5307;RD Congo;2250
18/03/2023;7706413;8272924,481;532074,0764;RD Congo;2250
19/03/2023;7677094;7185233,069;456687,7258;RD Congo;2250
20/03/2023;7669443;8378935,407;536189,4556;RD Congo;2250
21/03/2023;7694667;8313679,025;508617,3564;RD Congo;2250
22/03/2023;7694396;8487146,35;506072,1236;RD Congo;2250
23/03/2023;7693130;8486899,867;492746,7516;RD Congo;2250
24/03/2023;7671487;8250442,716;491998,2849;RD Congo;2250
25/03/2023;7670213;8531454,593;516604,9453;RD Congo;2250
26/03/2023;7664510;7331966,106;412799,7271;RD Congo;2250
27/03/2023;7673080;8599641,377;528109,2782;RD Congo;2250
28/03/2023;7681469;8373918,864;501003,2818;RD Congo;2250
29/03/2023;7679325;8528953,804;508196,1751;RD Congo;2250
30/03/2023;7664334;8005780,486;477350,8378;RD Congo;2250
31/03/2023;7647219;8305604,755;513783,856;RD Congo;2250
01/04/2023;7653148;8678861,105;523325,043;RD Congo;2350
02/04/2023;7649568;7894211,077;450218,8136;RD Congo;2350
03/04/2023;7606181;8782724,046;526802,1817;RD Congo;2350
04/04/2023;7622321;8635918,141;502548,3957;RD Congo;2350
05/04/2023;7685024;9014646,517;528297,426;RD Congo;2350
06/04/2023;7688946;8648868,966;496460,6932;RD Congo;2350
07/04/2023;7692959;8827073,483;519932,9553;RD Congo;2350
08/04/2023;7698354;8760744,591;500919,2379;RD Congo;2350
09/04/2023;7700853;8107564,421;439140,9996;RD Congo;2350
10/04/2023;7676454;9048799,886;524796,2889;RD Congo;2350
11/04/2023;7676454;8503557,865;498399,4664;RD Congo;2350
12/04/2023;7676454;8180936,454;484765,4009;RD Congo;2350
13/04/2023;7549525;8405973,947;500669,0868;RD Congo;2350
14/04/2023;7541357;8496414,961;500244,3136;RD Congo;2350
15/04/2023;7529573;8524008,482;507564,663;RD Congo;2350
16/04/2023;7505684;7667786,668;423873,4225;RD Congo;2350
17/04/2023;7500864;8252280,432;505147,2153;RD Congo;2350
18/04/2023;7537622;7859355,494;458651,2987;RD Congo;2350
19/04/2023;7544074;8301481,46;490210,6532;RD Congo;2350
20/04/2023;7560549;8444137,764;477461,2247;RD Congo;2350
21/04/2023;7567154;8689524,425;496974,5374;RD Congo;2350
22/04/2023;7560429;8374900,861;473744,794;RD Congo;2350
23/04/2023;7549472;7208382,266;403316,5403;RD Congo;2350
24/04/2023;7547159;8470626,904;497268,7072;RD Congo;2350
25/04/2023;7551289;8209069,782;481918,3149;RD Congo;2350
26/04/2023;7534196;8202844,922;470694,1787;RD Congo;2350
27/04/2023;7528156;8171567,586;469380,4889;RD Congo;2350
28/04/2023;7529507;8381823,579;475936,5864;RD Congo;2350
29/04/2023;7537264;8524925,078;491090,1017;RD Congo;2350
30/04/2023;7540122;8051404,932;410921,1349;RD Congo;2350
01/05/2023;7539958;9061962,779;455900,1166;RD Congo;2350
02/05/2023;7534101;9203785,41;476734,4843;RD Congo;2350
03/05/2023;7530000;9426868,98;468679,4979;RD Congo;2350
04/05/2023;7531264;9499765,424;475087,5753;RD Congo;2350
05/05/2023;7532386;10039206,95;492880,9877;RD Congo;2350
06/05/2023;7533685;10318881,04;502140,7847;RD Congo;2350
07/05/2023;7528167;8330265,461;442298,52;RD Congo;2350
08/05/2023;7526103;10264890,04;514703,5753;RD Congo;2350
09/05/2023;7534305,515;9976113,203;489358,3523;RD Congo;2350
10/05/2023;7527393;10237490,55;493890,7315;RD Congo;2350
11/05/2023;7536346;9986616,585;489125,9055;RD Congo;2350
12/05/2023;7541914,299;10158233,54;485342,3311;RD Congo;2350
13/05/2023;7570589;10192957,98;491321,054;RD Congo;2350
14/05/2023;7570686;9164553,728;420060,7833;RD Congo;2350
15/05/2023;7585296;10188005,52;509586,0345;RD Congo;2350
16/05/2023;7609071;10306579,6;498706,7111;RD Congo;2350
17/05/2023;7613023;9945254,965;459226,3455;RD Congo;2350
18/05/2023;7615270;9560263,245;444350,1966;RD Congo;2350
19/05/2023;7618202;9127717,587;439675,1349;RD Congo;2350
20/05/2023;7624387;9846024,883;477115,5;RD Congo;2350
21/05/2023;7606563;8986963,084;408201,7716;RD Congo;2350
22/05/2023;7604179;9923880,153;481544,7898;RD Congo;2350
23/05/2023;7612810;9975372,912;469878,3272;RD Congo;2350
24/05/2023;7619617;9907712,251;468922,4783;RD Congo;2350
25/05/2023;7618855;9849644,197;474632,7153;RD Congo;2350
26/05/2023;7621196,602;9901047,773;477531,1251;RD Congo;2350
27/05/2023;7622646;9910523,761;482686,8098;RD Congo;2350
28/05/2023;7612791;9025267,753;411304,9323;RD Congo;2350
29/05/2023;7613278;10087447,24;502691,3638;RD Congo;2350
30/05/2023;7612123,983;9953646,409;484960,5583;RD Congo;2350
31/05/2023;7608699;10015226,88;488794,9366;RD Congo;2350
01/06/2023;7603852,45;9659229,505;492131,2009;RD Congo;2350
02/06/2023;7548818;9820246,415;496790,4153;RD Congo;2350
03/06/2023;7539451;9858717,772;496803,3987;RD Congo;2350
04/06/2023;7575527;8980547,776;424976,1906;RD Congo;2350
05/06/2023;7608728,5;10050353,27;511661,7149;RD Congo;2350
06/06/2023;7558092;9969399,304;493266,9587;RD Congo;2350
07/06/2023;7528077;9750424,434;490549,4277;RD Congo;2350
08/06/2023;7505271;10025380,82;498121,097;RD Congo;2350
09/06/2023;7479110;10016834,23;490041,1549;RD Congo;2350
10/06/2023;7462875;10137768,07;502030,306;RD Congo;2350
11/06/2023;7440767;9311752,944;434188,7333;RD Congo;2400
12/06/2023;7425775,596;10345028,43;519425,1033;RD Congo;2400
13/06/2023;7394700;10189382,6;499844,8617;RD Congo;2400
14/06/2023;7379584;10160996,56;493736,1725;RD Congo;2400
15/06/2023;7381912;10213652,25;490653,8713;RD Congo;2400
16/06/2023;7359178;10167629,69;491652,9613;RD Congo;2400
17/06/2023;7352028;10255269,3;494318,5054;RD Congo;2400
18/06/2023;7347095;9166803,364;415541,5134;RD Congo;2400
19/06/2023;7341345,967;10285722,58;513612,1688;RD Congo;2400
20/06/2023;7346117;10407634,6;493038,0579;RD Congo;2400
21/06/2023;7351060;10332000,65;487706,6446;RD Congo;2400
22/06/2023;7354158;10379902,69;492796,3092;RD Congo;2400
23/06/2023;7348031;10425849,47;497509,9088;RD Congo;2400
24/06/2023;7342532;10416958,44;498636,9213;RD Congo;2400
25/06/2023;7328107;10027510,4;447914,8092;RD Congo;2400
26/06/2023;7329255;10806394,44;514352,3321;RD Congo;2400
27/06/2023;7348655;10466069,57;499033,9983;RD Congo;2400
28/06/2023;7359093;10746627,84;490777,6912;RD Congo;2500
29/06/2023;7358799;10809624,48;497820,4344;RD Congo;2500
30/06/2023;7360593,003;10650560,56;474522,4368;RD Congo;2500
01/07/2023;7369209;10966407,59;505710,408;RD Congo;2500
02/07/2023;7217509;9850839,621;424085,824;RD Congo;2500
03/07/2023;7222437,539;11024936,95;513932,526;RD Congo;2500
04/07/2023;7061307;11037269,8;501462,7576;RD Congo;2500
05/07/2023;7347041;10859333,5;500342,9268;RD Congo;2500
06/07/2023;7320298;11017573,89;509225,6644;RD Congo;2500
07/07/2023;7344682;11082249,6;499667,4308;RD Congo;2500
08/07/2023;7369188;11134334,28;501475,63;RD Congo;2500
09/07/2023;7381897;10282359,89;436476,2896;RD Congo;2500
10/07/2023;7390677;11282076,46;522694,5244;RD Congo;2500
11/07/2023;7408494;11135945,25;500780,7408;RD Congo;2500
12/07/2023;7423974;11146596,28;497610,4604;RD Congo;2500
13/07/2023;7453398;11064222,36;494586,1348;RD Congo;2500
14/07/2023;7466499;11065836,35;496788,1224;RD Congo;2500
15/07/2023;7466094;11249659,55;503900,962;RD Congo;2500
16/07/2023;7471560;10337853,84;433945,8196;RD Congo;2500
17/07/2023;7486262;10763336,43;441567,4173;RD Congo;2600
18/07/2023;7486793;10322071,3;450584,6604;RD Congo;2600
19/07/2023;7467189;10544850,53;483989,8915;RD Congo;2600
20/07/2023;7437356;10454602,76;478796,8242;RD Congo;2600
21/07/2023;7434105;10700071,67;476892,7973;RD Congo;2600
22/07/2023;7421029;10650095,74;480362,3258;RD Congo;2600
23/07/2023;7408228;9890673,474;420591,7038;RD Congo;2600
24/07/2023;7432757;10876575,73;488878,5369;RD Congo;2600
25/07/2023;7456402;10837904,15;478326,7642;RD Congo;2600
26/07/2023;7460558;10728603,86;474776,8746;RD Congo;2600
27/07/2023;7465987;10846902,64;477408,4654;RD Congo;2600
28/07/2023;7464474,368;10833281,65;479909,0231;RD Congo;2600
29/07/2023;7382956;10665177,01;485365,6988;RD Congo;2600
30/07/2023;7395844;9996567,098;421892,6838;RD Congo;2600
31/07/2023;7390743;10975322,91;510075,4396;RD Congo;2600
01/08/2023;7380058,767;10592194,97;468018,7531;RD Congo;2600
02/08/2023;7370200,69;10721518,52;485846,2488;RD Congo;2600
03/08/2023;7351578,744;10690131,12;483899,7377;RD Congo;2600
04/08/2023;7339334,953;10762695,56;520425,3096;RD Congo;2600
05/08/2023;7331201,509;10715981,61;512115,9996;RD Congo;2600
06/08/2023;7317217,363;9863901,238;437498,3358;RD Congo;2600
07/08/2023;7304810,855;10879519,86;527802,575;RD Congo;2600
08/08/2023;7280122,038;10680196,89;511917,9212;RD Congo;2600
09/08/2023;7263818,206;10917626,34;507913,6115;RD Congo;2600
10/08/2023;7244833,883;11174247,97;512456,3873;RD Congo;2600
11/08/2023;7224878,766;11181743,05;513107,1988;RD Congo;2600
12/08/2023;7203354,658;11003752,86;504986,8692;RD Congo;2600
13/08/2023;7170882,983;10159083,48;441473,1723;RD Congo;2600
14/08/2023;7165220,937;11180867,09;527548,11;RD Congo;2600
15/08/2023;6859707;11265609,22;504924,0612;RD Congo;2600
16/08/2023;7040183;11182343,03;507299,1065;RD Congo;2600
17/08/2023;6875881;11135147,49;502380,8904;RD Congo;2600
18/08/2023;6878300;10939282,13;485548,5404;RD Congo;2600
19/08/2023;6897285;8955820,547;313269,3752;RD Congo;2600
20/08/2023;6897327;8354274,655;391978,3823;RD Congo;2600
21/08/2023;6901017;10542742,28;485639,7412;RD Congo;2600
22/08/2023;6904398;10373408,32;436278,6992;RD Congo;2600
23/08/2023;7099820;9477338,548;422980,9315;RD Congo;2600
24/08/2023;7088612;9679158,776;431068,7058;RD Congo;2600
25/08/2023;7081213;9936891,418;442887,2169;RD Congo;2600
26/08/2023;7064889;9751505,999;438070,7296;RD Congo;2600
27/08/2023;7033770;9050897,172;384980,2923;RD Congo;2600
28/08/2023;6995668;9823880,401;451566,8431;RD Congo;2600
29/08/2023;6989432;10145027,88;458839,4462;RD Congo;2600
30/08/2023;6971985;10491227,19;464644,9877;RD Congo;2600
31/08/2023;6905293;10743834,47;487052,8954;RD Congo;2600
01/09/2023;6983002;10235938,95;455949,1115;RD Congo;2600
02/09/2023;7010592;9539878,536;513146,6908;RD Congo;2600
03/09/2023;7012734;10016599,39;433433,6412;RD Congo;2600
04/09/2023;7019775;11105787,23;520266,6412;RD Congo;2600
05/09/2023;7038908;11092395,33;508028,7442;RD Congo;2600
06/09/2023;7042246;11022688,01;497875,2373;RD Congo;2600
07/09/2023;7051215;10783197,99;491642,145;RD Congo;2600
08/09/2023;6982798;10752663,58;492290,0673;RD Congo;2600
09/09/2023;6914006;10910894,29;493340,66;RD Congo;2600
10/09/2023;6948151;9995543,605;443103,2777;RD Congo;2600
11/09/2023;6954856;10694592,12;501494,975;RD Congo;2600
12/09/2023;6972430;10551422,59;483655,4954;RD Congo;2600
13/09/2023;6970918;10092645,8;473173,3;RD Congo;2600
14/09/2023;6964927,278;10270379,23;482694,1577;RD Congo;2600
15/09/2023;6929736;10398037,47;474188,2504;RD Congo;2600
16/09/2023;6925669;10468649,8;486045,05;RD Congo;2600
17/09/2023;6912764;9311834,048;409184,6204;RD Congo;2600
18/09/2023;6899749;10052084,14;485692,7877;RD Congo;2600
19/09/2023;6693069;10321141,75;476247,6677;RD Congo;2600
20/09/2023;6849022;10197030,95;466075,3881;RD Congo;2600
21/09/2023;6847658;10137642,64;460544,6323;RD Congo;2600
22/09/2023;6843595,502;10078956,25;467176,735;RD Congo;2600
23/09/2023;6837666,001;10234299,03;465321,6562;RD Congo;2600
24/09/2023;6770271;9257497,151;400711,385;RD Congo;2600
25/09/2023;6775579;10163027,35;481588,0785;RD Congo;2600
26/09/2023;6775869,375;10260770,37;460557,9858;RD Congo;2600
27/09/2023;6774169,359;9999994,555;452517,4446;RD Congo;2600
28/09/2023;6787917,693;10204010,94;454648,4162;RD Congo;2600
29/09/2023;6794791,861;10238496,86;453868,1696;RD Congo;2600
30/09/2023;6853773,48;10351474,42;458776,5512;RD Congo;2600
01/01/2022;;4939725,463;264833,7573;Kinshasa;2040
02/01/2022;;3268021,876;182261,4333;Kinshasa;2040
03/01/2022;;3710523,668;221671,5671;Kinshasa;2040
04/01/2022;;3557186,295;203204,4928;Kinshasa;2040
05/01/2022;;3976715,494;234173,5261;Kinshasa;2040
06/01/2022;;3669718,868;226195,1632;Kinshasa;2040
07/01/2022;;3641667,55;223490,7338;Kinshasa;2040
08/01/2022;;3910762,701;225861,2661;Kinshasa;2040
09/01/2022;;3402312,175;189243,9744;Kinshasa;2040
10/01/2022;;3942674,939;234175,3088;Kinshasa;2040
11/01/2022;;3957847,921;225142,2625;Kinshasa;2040
12/01/2022;;3742183,596;213664,9619;Kinshasa;2040
13/01/2022;;3529965,641;200293,8672;Kinshasa;2040
14/01/2022;;3852373,28;219707,1262;Kinshasa;2040
15/01/2022;;3530400,813;199801,828;Kinshasa;2040
16/01/2022;;3174088,202;177049,0933;Kinshasa;2040
17/01/2022;;3565735,441;207030,7078;Kinshasa;2040
18/01/2022;;3781237,018;217364,4432;Kinshasa;2040
19/01/2022;;3728386,78;213538,3204;Kinshasa;2040
20/01/2022;;3873471,909;211867,8835;Kinshasa;2040
21/01/2022;;3788507,839;214068,0122;Kinshasa;2040
22/01/2022;;3757343,833;216539,4016;Kinshasa;2040
23/01/2022;;3191301,857;174781,0016;Kinshasa;2040
24/01/2022;;3687331,298;214980,5399;Kinshasa;2040
25/01/2022;;3586204,078;207460,8077;Kinshasa;2040
26/01/2022;;3640708,092;211340,2523;Kinshasa;2040
27/01/2022;;3738870,394;215705,4481;Kinshasa;2040
28/01/2022;;3813791,656;220350,8377;Kinshasa;2040
29/01/2022;;3813988,493;221430,0123;Kinshasa;2040
30/01/2022;;3249129,09;180340,6441;Kinshasa;2040
31/01/2022;;3647359,016;217355,9527;Kinshasa;2040
01/02/2022;;3818083,732;225490,8402;Kinshasa;2040
02/02/2022;;3775284,698;220939,4167;Kinshasa;2040
03/02/2022;;3785306,337;220691,4731;Kinshasa;2040
04/02/2022;;3880527,544;229708,4294;Kinshasa;2040
05/02/2022;;4017728,376;235810,8084;Kinshasa;2040
06/02/2022;;3389347,453;190235,5138;Kinshasa;2040
07/02/2022;;4026376,759;240557,7673;Kinshasa;2040
08/02/2022;;3950607,195;232798,2376;Kinshasa;2040
09/02/2022;;3985096,508;230849,7417;Kinshasa;2040
10/02/2022;;3895613,49;227273,5811;Kinshasa;2040
11/02/2022;;3900157,541;231809,7986;Kinshasa;2040
12/02/2022;;3898357,995;227492,7055;Kinshasa;2040
13/02/2022;;3110858,317;171287,5635;Kinshasa;2040
14/02/2022;;3963681,932;249176,7867;Kinshasa;2040
15/02/2022;;3938411,664;227170,9661;Kinshasa;2040
16/02/2022;;3833469,752;224341,8268;Kinshasa;2040
17/02/2022;;3863889,364;224184,8358;Kinshasa;2040
18/02/2022;;3810074,726;204934,8497;Kinshasa;2040
19/02/2022;;3772979,954;205590,5808;Kinshasa;2040
20/02/2022;;3260401,511;171348,6941;Kinshasa;2040
21/02/2022;;3830008,565;211645,1771;Kinshasa;2040
22/02/2022;;3890552,788;206150,5969;Kinshasa;2040
23/02/2022;;3835490,714;208129,3125;Kinshasa;2040
24/02/2022;;3876501,676;207440,7164;Kinshasa;2040
25/02/2022;;3909518,197;228511,616;Kinshasa;2040
26/02/2022;;3822890,368;231178,7126;Kinshasa;2040
27/02/2022;;3358411,127;186520,7071;Kinshasa;2040
28/02/2022;;3948648,545;241724,6797;Kinshasa;2040
01/03/2022;;3351215,118;209894,3322;Kinshasa;2040
02/03/2022;;3591476,722;237443,5389;Kinshasa;2040
03/03/2022;;3728779,85;237121,1575;Kinshasa;2040
04/03/2022;;3585861,31;233852,8031;Kinshasa;2040
05/03/2022;;3829329,584;264224,9326;Kinshasa;2040
06/03/2022;;3395560,888;204123,903;Kinshasa;2040
07/03/2022;;3957387,023;257447,3758;Kinshasa;2040
08/03/2022;;3879356,161;251154,1912;Kinshasa;2040
09/03/2022;;3730320,642;236325,6747;Kinshasa;2040
10/03/2022;;3278020,95;210308,7432;Kinshasa;2040
11/03/2022;;3746937,955;235291,1319;Kinshasa;2040
12/03/2022;;3571056,949;216342,4257;Kinshasa;2040
13/03/2022;;3077652,62;194819,7816;Kinshasa;2040
14/03/2022;;3705562,615;237605,3233;Kinshasa;2040
15/03/2022;;3641252,26;231120,9659;Kinshasa;2040
16/03/2022;;3568486,724;236738,7533;Kinshasa;2040
17/03/2022;;3281876,722;214232,2818;Kinshasa;2040
18/03/2022;;3488663,732;230683,177;Kinshasa;2040
19/03/2022;;3427744,654;218353,92;Kinshasa;2040
20/03/2022;;3059689,47;187833,2352;Kinshasa;2040
21/03/2022;;3917328,836;242330,4925;Kinshasa;2040
22/03/2022;;3882971,478;213232,1821;Kinshasa;2040
23/03/2022;;3781955,967;229484,125;Kinshasa;2040
24/03/2022;;3676016,833;216192,8448;Kinshasa;2040
25/03/2022;;3597017,988;216002,7581;Kinshasa;2040
26/03/2022;;3834659,467;226943,1535;Kinshasa;2040
27/03/2022;;3201650,178;186975,5546;Kinshasa;2040
28/03/2022;;3634624,161;225500,5963;Kinshasa;2040
29/03/2022;;3625422,346;223276,8561;Kinshasa;2040
30/03/2022;;3880220,536;217084,1211;Kinshasa;2040
31/03/2022;;3940383,779;237275,8497;Kinshasa;2040
01/04/2022;;3846052,928;234908,4141;Kinshasa;2040
02/04/2022;;3806659,253;234518,5839;Kinshasa;2040
03/04/2022;;3408171,429;204481,1836;Kinshasa;2040
04/04/2022;;3939974,564;249733,0152;Kinshasa;2040
05/04/2022;;3831949,437;236657,2911;Kinshasa;2040
06/04/2022;;4002702,654;239639,8902;Kinshasa;2040
07/04/2022;;3862926,7;230094,1942;Kinshasa;2040
08/04/2022;;4030677,167;251936,044;Kinshasa;2040
09/04/2022;;3921898,316;235540,453;Kinshasa;2040
10/04/2022;;3466365,107;204052,3365;Kinshasa;2040
11/04/2022;;4026367,723;257980,3749;Kinshasa;2040
12/04/2022;;3993873,921;233059,7469;Kinshasa;2040
13/04/2022;;3862487,826;233070,9756;Kinshasa;2040
14/04/2022;;3931487,147;235310,2865;Kinshasa;2040
15/04/2022;;3575515,152;214713,9766;Kinshasa;2040
16/04/2022;;3954808,903;242790,7578;Kinshasa;2040
17/04/2022;;3397155,729;194294,6289;Kinshasa;2040
18/04/2022;;3898951,704;243195,4218;Kinshasa;2040
19/04/2022;;3701880,343;219328,57;Kinshasa;2040
20/04/2022;;3560223,231;214440,3887;Kinshasa;2040
21/04/2022;;3932855,409;227761,1876;Kinshasa;2040
22/04/2022;;3730210,367;217375,2103;Kinshasa;2040
23/04/2022;;3459897,714;214186,8519;Kinshasa;2040
24/04/2022;;3344534,922;203188,2312;Kinshasa;2040
25/04/2022;;3953329,011;247831,126;Kinshasa;2040
26/04/2022;;3724223,945;223794,8824;Kinshasa;2040
27/04/2022;;3819833,465;236912,4087;Kinshasa;2040
28/04/2022;;3847816,861;233355,0785;Kinshasa;2040
29/04/2022;;3763025,319;238634,4838;Kinshasa;2040
30/04/2022;;3942008,474;250576,8866;Kinshasa;2040
01/05/2022;;3481843,246;201835,6289;Kinshasa;2040
02/05/2022;;3979002,25;258807,3351;Kinshasa;2040
03/05/2022;;3942268,234;245469,5975;Kinshasa;2040
04/05/2022;;3872842,545;239987,8575;Kinshasa;2040
05/05/2022;;3983366,009;251129,1291;Kinshasa;2040
06/05/2022;;3950728,694;249070,6826;Kinshasa;2040
07/05/2022;;3665121,443;229735,2492;Kinshasa;2040
08/05/2022;;3290304,144;201480,3762;Kinshasa;2040
09/05/2022;;3913776,829;254985,4088;Kinshasa;2040
10/05/2022;;3800733,281;238751,6845;Kinshasa;2040
11/05/2022;;3810919,395;238841,3073;Kinshasa;2040
12/05/2022;;3810489,219;236672,0602;Kinshasa;2040
13/05/2022;;3898888,987;243215,2202;Kinshasa;2040
14/05/2022;;3911909,456;248283,103;Kinshasa;2040
15/05/2022;;3415070,665;206049,1911;Kinshasa;2040
16/05/2022;;3943772,427;253229,9354;Kinshasa;2040
17/05/2022;;3862210,078;237226,8108;Kinshasa;2040
18/05/2022;;3905220,663;243863,6831;Kinshasa;2040
19/05/2022;;3917532,639;241863,3848;Kinshasa;2040
20/05/2022;;3895201,868;243401,533;Kinshasa;2040
21/05/2022;;3939023,989;247417,4619;Kinshasa;2040
22/05/2022;;3303616,583;201949,0715;Kinshasa;2040
23/05/2022;;3821745,017;246973,4774;Kinshasa;2040
24/05/2022;;3760724,554;235909,5199;Kinshasa;2040
25/05/2022;;3817964,085;238261,5144;Kinshasa;2040
26/05/2022;;3764436,344;237008,1536;Kinshasa;2040
27/05/2022;;3841193,691;241422,1908;Kinshasa;2040
28/05/2022;;3792907,703;240851,0195;Kinshasa;2040
29/05/2022;;3314557,423;207168,8684;Kinshasa;2040
30/05/2022;;3941675,722;251652,9392;Kinshasa;2040
31/05/2022;;3855623,129;245832,3759;Kinshasa;2040
